,제목,가사,장르
109,곤드레 만드레,"곤드레 만드레
나는 취해버렸어
너의 사랑의
향기 속에 빠져버렸어
가진 것은 없다지만
사랑으로 감싸줄게
진심 어린 마음 하나
나는 너를 사랑해
비 오는 날 흐린 날도
햇살처럼 안아줄게
너의 흔들리는
사랑을 꽃으로 피워줘
다시는 너를 울리지 않을거야
나의 여자로 만들거야
내겐 언제나 너뿐이야
웃으며 내게 돌아와줘
곤드레 만드레
나는 취해버렸어
너의 사랑의
향기 속에 빠져버렸어
곤드레 만드레 나는 지쳐버렸어
나의 심장이 멎기 전에
제발 돌아와
내세울 건 없다지만
니 곁에서 있어줄게
변함없는 그림자로
영원히 사랑해
비 오는 날 흐린 날도
햇살처럼 안아줄게
너의 흔들리는
사랑을 꽃으로 피워줘
다시는 너를 울리지 않을거야
나의 여자로 만들거야
내겐 언제나 너뿐이야
웃으며 내게 돌아와줘
곤드레 만드레 나는 취해버렸어
너의 사랑의
향기속에 빠져버렸어
곤드레 만드레 나는 지쳐버렸어
나의 심장이 멎기 전에
제발 돌아와
나의 심장이 멎기 전에
제발 돌아와",트로트
110,거짓말,"세상엔 안 되는게 있다죠
한 사람 사랑하는 마음과
미워하는 마음 깊이 숨길 순 없나봐요
그대가 지금 다가오네요
난 그저 외면하려 하네요
내 마음은 이미 그대 안에 있는데
많이 모자란 내게 넘치는 사랑을 주고
어설픈 나의 농담에
너무 큰 소리로 웃어 주네요
그대 잠시 쉬어가도 돼요
그대 그냥 스쳐가도 돼요
지금 그대의 그 자린
항상 비었었기에 난 괜찮아요
많이 모자란 내게 넘치는 사랑을 주고
어설픈 나의 농담에
너무 큰 소리로 웃어 주네요
그대 잠시 쉬어가도 돼요
그대 그냥 스쳐가도 돼요
지금 그대의 그 자린
항상 비었었기에 난 괜찮아요
그대여 나는 거짓말을 하네요
그대 없인 난
그대 잠시 쉬어가지 말아요
그대 그냥 스쳐가지 말아요
지금 그대의 그 자릴 비우지 말아줘요
언제까지나
세상엔 너무 힘든 게 있죠
한 사람 깊이 사랑할수록
날 위해서 항상 이별을
준비해야 한다는 것",트로트
111,미안해서 미안해서,"당신을 아프게 하고
살아온 지난날들이
얼마나 괴로웠는지
이 마음 모를 겁니다
겉으론 말은 안해도
당신의 깊은 사랑을
알아요 그 맘 알아요
얼마나 생각했는지
그 깊은 속도 모르고
철없이 살아온 지난날들이
미안해서 미안해서
용서를 빌어봅니다
당신이 곁에 있어
내가 있다는 생각에 눈물이나요
겉으론 말은 안해도
당신의 깊은 사랑을
알아요 그 맘 알아요
얼마나 생각했는지
그 깊은 속도 모르고
철없이 살아온 지난날들이
미안해서 미안해서
용서를 빌어봅니다
당신이 곁에 있어
내가 있다는 생각에 눈물이나요
생각에 눈물이나요",트로트
112,옷깃만 스쳐도 인연입니다,"많은 사람들 중에
나를 알아봐 준 한 사람
우리가 똑같은 시간
똑같은 공간 속에
만난 건 기적이네요
나를 바라봐 주고
지긋이 또 웃어주고
내 손을 잡고 함께 걸어 주니
세상도 살만 하네요
옷깃만 스쳐 가도 인연입니다
당신과 머문 오늘이 행복입니다
고맙고 너무 소중한
당신은 나의 빛나는 사랑입니다
이미 좋은 날인데
더 바랄 게 있을 까요
달라도 우리 그 모습 그대로
오롯이 안아 줄게요
옷깃만 스쳐 가도 인연입니다
당신과 머문 오늘이 행복입니다
고맙고 너무 소중한
당신은 나의 빛나는 사랑입니다
옷깃만 스쳐 가도 인연입니다
당신과 걷는 이 길이 꽃 길입니다
고맙고 너무 소중한
처음부터 내 운명은 당신입니다",트로트
113,검정 고무신,"1:어머님따라 고무신 사러가면 멍멍개가 해를 쫗던날

길가에 민들레 머리풀어 흔들면 내마음도 따라 날았다

잃어버릴라 닳아질세라 애가타던 우리 어머니

꿈에서 깨어보니 아무도 없구나 세월만 휭휭

검정 고무신 우리어머니



2:보리쌀 한말 이고 장에가면 사오려나 검정 고무신

밤이면 밤마다 머리맡에두고 보리고개서 잠이들었네

잃어버릴라 닳아질세라 애가타던 우리 어머니

꿈에서 깨어보니 아무도 없구나 가슴만 휭휭

검정고무신 우리어머니 잃어버릴라 닳아질세라

애가타던 우리 어머니 꿈에서 깨어보니 아무도 없구나

세월만 휭휭 검정 고무신 우리 어머니",트로트
114,초생달,"오동나무 가지 끝에
초생달을 걸었던 밤에
마음을 주고 받던 님
약속은 철썩 같았다
누가 먼저 돌아섰나 그리움을 지우고
세월은 우리 사이 멀어지게 했지만
오늘밤도 너를 닮은 초생달
또 떠오르면
그날 다시 생각나 사랑 다시 생각나
두 눈에 이슬 젖는다
오동나무 가지 끝에
초생달을 걸었던 밤에
마음을 주고 받던 님
약속은 철썩 같았다
누가 먼저 돌아섰나 그리움을 지우고
세월은 우리 사이 멀어지게 했지만
오늘밤도 너를 닮은 초생달
또 떠오르면
그날 다시 생각나 사랑 다시 생각나
두 눈에 이슬 젖는다
두 눈에 이슬 젖는다",트로트
115,아내,"당신 울고 있나요
돌아 앉아서 눈물짓는 당신
그래요 실컷 울어요
당신 아픔이 다 사위어 질때까지
많은걸 주는 게 사랑인 줄 알았죠
바쁘게 살아온 수많은 그 세월 동안
당신은 너무도 외로웠었다는 걸
이제야 깨달은 바보를
용서할 수 있나요
아 내 아내여
부족한 나지만
내게는 오직 당신 뿐인데
사랑 사랑합니다
이내 가슴에 또다시
새깁니다
많은걸 주는 게 사랑인 줄 알았죠
바쁘게 살아온 수많은 그 세월 동안
당신은 너무도 외로웠었다는 걸
이제야 깨달은 바보를
용서할 수 있나요
아 내 아내여
부족한 나지만
내게는 오직 당신 뿐인데
사랑 사랑합니다
이내 가슴에 또다시
새깁니다
라라라라 라 라라
라라라라 라 라라
라라라라 라 라라
사랑합니다",트로트
116,너무합니다+아내에게 바치는 노래,"[김희재_너무합니다]
너무합니다 너무합니다 당신은 너무합니다
마지막 한 마디 그 말은 나를 사랑한다고
돌아올 당신은 아니지만 진실을 말해줘요
떠날 땐 말없이 떠나가세요 날 울리지 말아요
너무합니다 너무합니다 당신은 너무합니다

[임영웅_아내에게 바치는 노래]
젖은 손이 애처로워 살며시 잡아본 순간
거칠어진 손마디가 너무나도 안타까웠소
시린 손 끝에 뜨거운 정성 고이 접어 다져온 이 행복
여민 옷깃에 스미는 바람 땀방울로 씻어온 나날들
나는 다시 태어나도 당신만을 사랑하리라",트로트
117,최고다 당신,"당신이 최고랍니다
당신이 최고랍니다
당신이 당신이
최고랍니다
남자는 남자는요
너무나도 바보랍니다
당신이 없으면
당신이 없으면
아무것도 못 한답니다
좋아하냐고
물어보지 마세요
쑥스러워
말 못 합니다
잘나고 못나고
있고 없고
사랑하면
그만이지
첫 번째도 당신
첫 번째도 당신
두 번째도 당신
두 번째도 당신
아 나에게는
당신뿐이랍니다
당신이
최고랍니다
여자는 여자는요
너무나도 바보랍니다
사랑한다고
말 안 해주면
아무것도
모른답니다
좋아하냐고
물어보지 마세요
부끄러워
말 못 합니다
잘나고 못나고
있고 없고
중요하지
않아요
첫 번째도 당신
첫 번째도 당신
두 번째도 당신
두 번째도 당신
아 나에게는
당신이 최고랍니다
당신이 최고랍니다
당신이 최고랍니다",트로트
118,꽃보다 아름다운 너,"꽃보다 아름다운 너
내 맘에 쏙 드는 너
오빠라고 불러주던 너를
님이라 부르고 싶어
상냥한 미소로
아름다운 눈빛으로
내 마음을 내 마음을
사로잡은 너
내 모든 걸 다 바쳐
내 정열 불태우리라
꽃보다 아름다운 너
내 맘에 쏙 드는 너
오빠라고 불러주던 너를
님이라 부르고 싶어
꽃보다 아름다운 너
내 맘에 쏙 드는 너
오빠라고 불러주던 너를
님이라 부르고 싶어
상냥한 얼굴로
아름다운 목소리로
내 마음을 내 마음을
사로잡은 너
내 모든 걸 다 바쳐
내 정열 불태우리라
꽃보다 아름다운 너
내 맘에 쏙 드는 너
오빠라고 불러주던 너를
님이라 부르고 싶어
상냥한 미소로
아름다운 눈빛으로
내 마음을 내 마음을
사로잡은 너
내 모든 걸 다 바쳐
내 정열 불태우리라
꽃보다 아름다운 너
내 맘에 쏙 드는 너
오빠라고 불러주던 너를
님이라 부르고 싶어
오빠라고 불러주던 너를
님이라 부르고 싶어",트로트
119,별이여 사랑이여,"한 잔 또 한 잔을 마셔도
취하는 건 마찬가지지
이 밤도 외로움에 잠 못 이루고
홀로 이 별을 헨다네
해맑은 눈동자로 별을 헤며
사랑을 약속했던 님
다시는 만날 수는 없어도
잊을 수는 없는거지

밤하늘에 빛나는 별들만큼이나
흐르다 맴돌다 지쳐버리면
벌써 잊혀져간 옛사랑을
술 잔에 남겨 놓고서
말없이 웃음짖는 입가에
별빛만 흘러 내리네",트로트
120,애심,"오늘이 가기 전에
떠나갈 당신이여
이제는 영영 가는
아쉬운 당신이여
바람이 부는 언덕
외로운 이 언덕에
나만 홀로 남기고
어딜 가나 내 사랑아

헤어질 사랑이면 정들지 말고
떨어질 꽃이라면 피지를 마라
언제나 빛나는 보석이 되어
영원히 변치 않는 원앙이 되자
원앙이 되자
원앙이",트로트
121,뿔났어 (Trot Ver.),"살랑살랑 애교많은 내가 좋아
짧은 치마 어울리는 내가 좋아
날 보려는 사람들이 줄을 섰죠
오늘도 대박이예요

그대만 왜 몰라요
이런 날 왜 몰라요
아무나 날 사귈 수 없다는 걸
질투나도 아닌 척
좋으면서 싫은 척
이런 날 놓치고서 울지마요

뿔났어 뿔났어 약올리지마
왔다갔다 헷갈려 그러지마요
뿔났어 뿔났어 장난치지마
비단같은 내 맘에 대못 박지 마요
뿔났어 뿔났어 야이야이야
뿔났어 뿔났어 그러지마요
뿔났어 뿔났어 야이야이야
뿔났어 뿔났어 상처주지마요

찰랑찰랑 긴머리가 너무 좋아
예쁜 얼굴 착한 몸매 보러와요
관광버스 대절해도 모자라죠
한 눈에 기절이예요

그대만 왜 몰라요
이런 날 왜 몰라요
아무나 날 사귈 수 없다는 걸
질투나도 아닌 척
좋으면서 싫은 척
이런 날 놓치고서 울지마요

뿔났어 뿔났어 약올리지마
왔다갔다 헷갈려 그러지마요
뿔났어 뿔났어 장난치지마
비단같은 내 맘에 대못 박지 마요
뿔났어 뿔났어 야이야이야
뿔났어 뿔났어 그러지마요
뿔났어 뿔났어 야이야이야
뿔났어 뿔났어 상처주지마요

뿔났어 뿔났어 대못 박지 마요",트로트
122,당신께만,"나없으면 당신 마음
찬비가 내린다 했지
그 이야기 너무나 고와
내맘속에 감추었지
먼훗날 그 맘을 잊고서
내곁을 멀리 할때면
누가 안듣게 당신께만
그말 그말 들려주려요
사랑이란 마음속에
영원한 꽃이라지만
바람결에 덧없이 지는
그런꽃도 있으니까
먼훗날 그맘을 잊고서
내마음 아프게 하면
아무도 몰래 당신께만
그말 그말 들려주려요
그말 그말 들려주려요",트로트
123,분홍립스틱,"언제부턴가 그대를
그대를 처음 만난 날
남모르게 그려본 분홍립스틱
떨리던 마음같이 사랑스럽던 그 빛깔
말없이 바라보던 다정했던 모습
우리 사랑은 눈부시게
눈부시게 시작됐지만
이제는 지워진 분홍립스틱
지금은 떠나야할 사랑했었던 그 사람
이별은 슬프지만 보내야할 사람
오늘밤만은 그댈 위해서
분홍의 립스틱을 바르겠어요
그대 가슴에 지워지지 않는
분홍의 입술자욱
새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을 들여다보면
눈물 방울이 얼굴을 적시고
분홍의 립스틱을 지워요
오늘밤만은 그댈 위해서
분홍의 립스틱을 바르겠어요
그대 가슴에 지워지지
않는 분홍의 입술자욱
새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을
들여다보면 눈물 방울이
얼굴을 적시고
분홍의 립스틱을 지워요
오늘밤만은 그댈 위해서
분홍의 립스틱을 바르겠어요
그대 가슴에 지워지지 않는
분홍의 입술자욱
새기겠어요
내일이 오면 떠나야 하는
그대의 슬픈 눈을
들여다보면 눈물 방울이
얼굴을 적시고
분홍의 립스틱을 지워요
오늘밤만은 그댈 위해서
분홍의 립스틱을 바르겠어요
그대 가슴에 지워지지 않는
분홍의 입술자욱
새기겠어요",트로트
124,서울사람 (Feat.브레이),"아직도 그대가 좋아
이곳을 난 떠나지 못해
어디에 있나요
잃어버린 내 사랑을 찾아줘요
자주 만났던 영등포를
지나칠 때마다 계속 두리번거리네
우리 손 녹였던 허름한 술집은
어느새 허물어지고
높은 빌딩이 자리해
어디 있어 정처 없이 멈춰있지
어쩌다 보니 닮은 누군가를
하염없이 바라보고 있어
나는 또 이 자리에 기대
몇 번을 속았나 몰라
전부 다 그대 같아서
모두 따뜻한 표정들
적당한 미소들 나만 또 울고
몇 번을 믿었나 몰라
전부 다 그댈 닮아서
나를 찾아줘요
차라리 여기 가만 서 있을 테니
전부 내 이름만 궁금해
기억조차 못할 거면서
휘청휘청대면 안아주기만 해
멋진 사람 되고 싶었어
멀어진 만큼이나
길었던 머리도 잘라보고
좀처럼 안 입던 옷도 걸쳐서
여러 모습으로
하나 변한 건 없어 보이네
이 도시는 숲이 됐고 난 개미
정신 없게 지나치는 어깨 옆에
태연히 여태껏 외롭게
그대는 찾지 못하나
너무도 변해버린 날
어쩌면 나도 그렇게
다를 게 없어서 날 잊어가나
혹시 날 지나쳐갔나
멀리서 나를 봤어도
그대가 사랑한
그때 그 모습 지금과는 달라서
이 도시가 나를 지워요
아직도 그대가 좋아
이곳을 난 떠나지 못해
어디에 있나요
잃어버린 내 사랑을 찾아줘요",트로트
