,제목,가사,장르
586,Remember,"곁에서 날 잡아주고
웃으며 날 바라봐준
행복했던 기억이
언제나 날 지켜주고
곁에서 날 일으켜준 그댄
just the way you are
이젠 그 기억이
희미한 네 숨결이
plz don't make me cry
텅빈 내 가슴이
why don't you say anything
네가 없는 이순간
멈춰버린 시간들
텅빈 이순간
i don't wanna let you go
plz don't let you go
don't you let me go
don't you let me go
don't you let me go
곁에서 날 지켜주고
힘들때 날 일으켜준
행복했던 기억이
언제나 날 지켜주고
웃으며 날 바라봐준 그댄
just the way you are
그때 그 기억이
희미한 네 모습이
plz don't make me cry
텅빈 내 가슴이
why don't you say anything
네가 없는 이순간
멈춰버린 시간들
텅빈 이순간
i don't wanna let you go
plz don't let you go
텅빈 내 가슴이
why don't you say anything
네가 없는 이순간
멈춰버린 시간들
텅빈 이순간
i don't wanna let you go
plz don't let you go
don't you let me go
don't you let me go
don't you let me go",록메탈
587,What?!,"불안한 공간에 비춰진 내 모습
더러운 마음에
찢겨진 상처만 남았네
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
가식적인 네 모습에 난
Oh Blame it on you
검게 가려진 네 모습에 난
Feels like Dying from pain
불안한 현실에 비참한 내 모습
지겨운 그 말들
Take away
제발 좀 그만해
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
가식적인 네 모습에 난
Oh blame it on you
검게 가려진 네 모습에 난
Feels like dying from pain
비겁한 네 모습에 난
Oh blame it on you
날 파고드는 네 말들에 난
Feels like dying from pain
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
Shut up your mouth
가식적인 네 모습에 난
Oh blame it on you
검게 가려진 네 모습에 난
Feels like dying from pain
비겁한 네 모습에 난
Oh blame it on you
날 파고드는 네 말들에 난
Feels like dying from pain",록메탈
588,Amped Up High (Feat. Kaptin Zak),"Can’t you feel this air around us
Find dewlit eyes right in front of me
Running against that wall
So what did you get
and what you are aiming for
세상이 시키는 대로
내 마음과는
반대로 살았어
그냥 이대로 쭉
인생은 탄탄대로
상상과는 반대로
주머니 사정은 zero
죽어라 노력했지만
또 갑과 을의 관계로
난 말야 이런 세상이
너무 싫어서
다 때려치고 그냥
미친 듯 살고 싶어
너도 나와 같다면
갑질에 지쳤다면
다 때려치워 뛰어 미련은 버려
See the wall you heading for
No one finds you ever
Leaving all duties behind
come and join us party tonight
Now start sailing in this world
No one judges you here and
Never stand still in this part
in this moment never turn around
Now you see this world around us
Mind out for systems
that drag you down
Throw up all the futile quarrel
Now welcome to the world
you can scream at nights out loud
세상의 부조리
사람들의 수근거림
길거리를 걸을 때마다
느껴지는 눈초리
어차피 못 오를 산
다 때려치워
오늘밤 이제는
너와 내가 때려부숴 이세상
낙하산이 없다면
떨어져도 괜찮아
때린 놈 보다 맞은 놈이
맘 편하잖아
그냥 그런대로 사는거야
인생 뭐 있나
즐기다가 바람처럼
가는거야 이세상
See the wall you heading for
No one finds you ever
Leaving all duties behind
come and join us party tonight
Now start sailing in this world
No one judges you here and
Never stand still in this part
in this moment never turn around
Desolation breaker
what you must be right now
Prepare for the vexation
why don't you screw it all
Are we all locked and loaded
Let's grab a bite of fresh meet
This machine's fully cranked up
Synsnake and Kaptin Zak ready to fire
Play this shit what
let's make it party
rock rock rock rock that shit
get'em up high
Play this shit what
let's break it party
rock and roll Synsnake's party's on
Break down yourself bringing you down
No one hurts you ever
Leaving all mirrors behind
come and join us party tonight
Now stop failing in this world
Row up the stream here and
Never stand still in this life
in this moment never turn around
I can see the lights
a place to truly call my own
Find yourself in this world
No one judges you here and
Never stand still in this part
in this moment never turn around
Desolation breaker
what you must be right now
Prepare for the vexation
why don't you screw it all",록메탈
589,사랑한다고 말해,"오늘 아침은 조금 날이 흐린가 봐요
오후엔 햇살이 따뜻할 거래요
저녁엔 나와 함께 커피 한잔을 해요
아주 잠시라도 좋으니까요
맘속에만 담아 두고 망설이는
사랑한다고 이젠 말 할게요
사랑하는 사람에겐 꼭 사랑한다고 말 해
그 어떤 긴 그 말보다 당신을 사랑한다는
그 말 그 얼굴 그 눈빛
난 그렇게 믿을래요
늦은 저녁엔 조금 비가오려나 봐요
잊지말고 꼭 우산챙겨요
비는 맞지 말아요 감기걸리잖아요
그대 아프면 나 걱정이 돼요
입가에만 맴돌고서 말 못했던
사랑한다고 이젠 말할게요
사랑하는 사람에겐 꼭 사랑한다고 말 해
그 어떤 긴 그 말보다 당신을 사랑한다는
그 말 그 얼굴 그 눈빛
난 그렇게 믿을게요
사랑하는 사람에겐 꼭 사랑한다고 말 해
그 어떤 긴 그 말보다 당신을 사랑한다는
그 말 그 얼굴 그 눈빛
난 그렇게 믿을래요",록메탈
590,Will (Feat. 타이거JK),"지금은 그래 그렇게
넌 받아들일 수 없겠지
조금은 오래 걸리겠지
볼륨을 올릴 때까지
yeah yeah yeah yeah
yeah yeah yeah yeah
새로운 나의 비트에
넌 몸을 흔들고 있겠지
아닌 척 오래 걸리겠지
볼륨을 올릴 때까지
yeah yeah yeah yeah
yeah yeah
좀 더 머릴 흔들어
널 미치게 만들어볼게
어색한 너의
스텝까지 미치게
yeah yeah
더 소리치게 만들어줄게
yeah yeah
널 ooh
조금씩 내게 빠지는 널
너도 느낄 수 있겠지
니 몸이 가벼워지는 걸
너도 느낄 수 있겠지
yeah yeah yeah yeah
yeah yeah yeah yeah
좀 더 머릴 흔들어
널 미치게 만들어볼게
어색한 너의
스텝까지 미치게
yeah yeah
더 소리치게 만들어줄게
yeah yeah
널 ooh
감아 눈 내
가슴속에 담아 둔
새벽 2시면 찾아준
기억 속에
그대 그대 이제 그때
옹졸하게 닫아둔
내 자신을 가뒀던
마음 아팠던 맘에
문을 열어
꾸물 꾸물 꾸물대던
꿈도 걸음 걸어
old school new school
you need to learn though
겪고 지나버린
과거와 내일의 combo
이제 눈 떠 붕 떠
내게 다가와 줘
좀 더 머릴 흔들어
널 미치게 만들어볼게
어색한 너의
스텝까지 미치게
yeah yeah
더 소리치게 만들어줄게
yeah yeah
널 ooh
좀 더 머릴 흔들어
널 미치게 만들어볼게
어색한 너의
스텝까지 미치게
yeah yeah
더 소리치게 만들어줄게
yeah yeah
널 ooh",록메탈
591,모험을 가장한 데이트,"뒷산으로 보이는 저 산에
사실은 숨겨진 전설있어
옛 선인들만 알던 이야기
산은 원래 화산이었단다
오늘도 밤이 되면은
산의 묘지기 아저씨
사실은 전설의 파수꾼
너에게만 들려줄 이야기
밤이 되면 저 산은 변한다
그 전설처럼
모두가 잠든 밤
Sing you a secret in silent night
대지를 박차고 깨어난 용들이
불을 내뿜는다
우르르콰쾅 쾅쾅
들어봐요 Baby
산의 울림을
느껴질 거야 Maybe
모험의 냄새가
너에게만 들려줄 이야기
밤이 되면 저 산은 변한다
바로 용들의 고향
모두가 잠든 밤
Sing you a secret in silent night
대지를 흔들며 깨어난 용들이
불을 내뿜는다
우르르콰쾅 쾅쾅
모두가 잠든 밤
모험을 가장한 데이트
우리의 은밀한 비밀이 될 거야
용이 깨어난다
우르르콰쾅 쾅쾅
뒷산에는 나만 아는
전설이 있어
두 눈으로 직접
확인을 해보자
마법 같은 일들이 펼쳐질 거야
오늘 밤에 단둘이서
모험의 세계로
전설은 사실
내가 지어낸 이야기
이 밤을 너와 보낼 핑계",록메탈
592,간 때문이야,"간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야
오늘밤에도 또 달리겠지
그렇게 내일은 없는 것처럼
내일 아침엔 또 달리겠지
눈 밑에 그런 검은 그림자
거울 속에서 마주치겠지
피곤한 나를
체력도 기운도
down down down down
노는 것도 힘이 드네
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야
그것 봐 간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야
나의 머리 어깨 무릎 발이
매일 무거운 이유
간 때문이야 몰라서 그래
모르면 몸이 고생해
거울 속에서 마주치겠지
피곤한 나를
체력도 기운도
down down down down
노는 것도 힘이 드네
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야
그것 봐 간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야 오오오오
간 때문이야",록메탈
593,"고민, 밤, 거리, 비","언젠가 비 오는 여름날 밤
혼자 우산을 들고 나간
한산한 거리
오늘밤 이렇게 비오는밤
다시 나가본 그 거리엔
아련한 향기만
무슨 생각과 무슨 고민이
그리도 많았었는지
이제는 기억조차도
나지 않지만
오늘 이 밤도 지나면
언젠간이었단 말로
잊혀지겠지
라라라라라라
언젠가 비 오는 여름날 밤
혼자 우산을 들고 나간
한산한 거리
오늘밤 이렇게 비오는밤
다시 나가본 그 거리엔
아련한 향기만
무슨 생각과 무슨 고민이
그리도 많았었는지
이제는 기억조차도
나지 않지만
오늘 이 밤도 지나면
언젠간이었단 말로
잊혀지겠지
라라라라라라",록메탈
594,딜레마 01,"꽉 잡고 싶지만
그게 잘 안될 때
잘 알고 있지만
놓기가 싫을 땐
어떻게 하나
어릴 적 책 속에는
꿈이란 걸
안고 살랬는데
작아 보이는 난
진짜 작은 거였고
멀어 보이는 넌
멀리 떠나버렸지
처음부터
난 아니었을까
시작부터 넘어진
날 비웃을까
그때부터
다 알고 있었을까
비웃음에 빠진
날 위로하려 들까
다 알고 있지만
다 모르는척할 때
좋은 마음이지만
그게 더 나빠 올 땐
어떻게 하나
어릴 적 어른들은
꿈이란 걸
놓지 말랬는데
작아 보이는 난
너무 작은 거였고
멀어 보이는 건
내가 닿을 수 없었지
처음부터
다들 그랬을까
시작하기 전부터
무서웠던 걸까
그때부터
넘어져 있었을까
허우적거리던 모습
부끄러웠을까
처음부터 우린
똑같았을까
아니면 언제부터
함께였던 걸까
처음부터 우린
다르긴 했을까
똑같은 모습 보고
비웃던 건 아닐까
펼치기",록메탈
595,아무 일도 없는 듯,"아무 일도 없는 듯
그렇게 또 하루가 지나가
또 하루가 흘러가
모르는 척 하는 건지
여전히 핸드폰만 보는 너
I wanna your love
gonna nothing better
이렇게도 좋은 날
너와 난 어디까지 온 건지
어디서부터 잘못된 건지
아무리 생각해도
내가 아는 니가 맞는지
나에게 질려버린 너인지
우리 어떤 사인지
그냥 친구인 건지
그냥 심심풀이지
헤어지잔 그 말을
니가 하긴 싫은지
그냥 내가 싫은지
우리 어떤 사인지
그냥 친구인 건지
그냥 심심풀이지
헤어지잔 그 말을
니가 하긴 싫은지
그냥 내가 싫은지
아무 일도 없는 듯
그렇게 니가
날 밀어내고 있어
멀게만 느껴지는
그 무표정이 날 oh
우리 어떤 사인지
그냥 친구인 건지
그냥 심심풀이지
헤어지잔 그 말을
니가 하긴 싫은지
그냥 내가 싫은지",록메탈
596,Money Is Everything,"세상엔 돈으로
살 수 없는 것들이 있다 하지만
그건 없는 이들의 자기 위안일 뿐
도대체 돈으로
살 수 없는게 뭐란 말인가
쓸데없는 우애만
깊어져가는 이 생활
나도 돈 때문에 싸워보고 싶어
Money is everything
돈만 있으면 뭐든 다 살 수 있어
너의 사랑도 나의 미래도
Money is everything
더러운 돈이면
뭐든 어떻단 말인가
돈이면 다 되는 이 세상에
세상엔 돈 없이도
살 수 있는 사람들이 있다 하지만
그건 가진 이들의 기만 행위일 뿐
도대체 돈 없이
할 수 있는게 뭐란 말인가
쓸데 없는 우애만
깊어져가는 이 생활
나도 돈 때문에 싸워보고 싶어
Money is everything
돈만 있으면 뭐든 다 살 수 있어
너의 사랑도 나의 미래도
Money is everything
더러운 돈이면
뭐든 어떻단 말인가
돈이면 다 되는 이 세상에
난 다를 줄 알았어
너희 속물들과는
이젠 알았어
내 어리석음을 이제야
쓸데 없는 우애만
깊어져가는 이 생활
나도 돈 때문에 싸워보고 싶어
Money is everything
돈만 있으면 뭐든 다 살수 있어
너의 사랑도 나의 미래도
Money is everything
더러운 돈이면
뭐든 어떻단 말인가
돈이면 다 되는 이 세상에
Money is everything
돈만 있으면 뭐든 다 살수 있어
너의 사랑도 나의 미래도",록메탈
597,서울하늘,"어제는 달에서
오늘은 화성으로
그리고 내일은 목성으로
날 데려가 줘요
회색 빌딩을 지나
찰랑이는 한강 넘어
노을이 붉게 물 들 때까지
날 기다려 줘요
내게는 둥근 달이 아니어도
붉게 타는 화성이 아니어도
그 크다는 목성이 아니어도
나는 너와 내가 만난
서울 하늘이 좋아요
나는 너와 내가 만난
서울 하늘이 좋아요
어제는 도쿄에서
오늘은 런던으로
그리고 내일은 뉴욕으로
날 데려가 줘요
익숙했던 이 길도
우리는 처음 오니
우리에게는 모두
새로운 길들이죠
내게는 멀지 않은 도쿄도
화려하다는 런던이 아니어도
높은 빌딩의 뉴욕이 아니어도
나는 너와내가 만난
서울 하늘이 좋아요
나는 너와 내가 만난
서울 하늘이 좋아요",록메탈
